"","COLLISION_TYPE","FATAL_OR_MAJ_INJ","DAY_OF_WEEK","CRASH_MONTH","CELL_PHONE","IMPAIRED_DRIVER","FATIGUE_ASLEEP","SPEEDING_RELATED","WEATHER","SPEED_LIMIT","DEC_LAT","DEC_LONG"
"7364","Angle",FALSE,"Thursday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.45709991,-79.93460083
"7365","Hit pedestrian",FALSE,"Sunday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.40499878,-79.99060059
"7366","Angle",FALSE,"Wednesday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.51129913,-80.04519653
"7367","Hit fixed object",FALSE,"Thursday",7,FALSE,FALSE,FALSE,TRUE,"Rain",65,40.61439896,-79.97380066
"7368","Angle",FALSE,"Friday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.45190048,-79.9240036
"7369","Hit fixed object",FALSE,"Wednesday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",65,40.60879898,-79.76249695
"7370","Hit fixed object",FALSE,"Sunday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.40620041,-80.01860046
"7371","Head-on",FALSE,"Sunday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.45750046,-79.91750336
"7372","Hit fixed object",FALSE,"Sunday",6,FALSE,TRUE,FALSE,TRUE,"No adverse conditions",35,40.61109924,-79.91529846
"7373","Other or Unkown",FALSE,"Monday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.6271019,-80.02929688
"7374","Other or Unkown",FALSE,"Sunday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.4659996,-79.92269897
"7375","Angle",FALSE,"Monday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.65530014,-80.08809662
"7376","Angle",FALSE,"Sunday",8,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",25,40.40719986,-79.94550323
"7377","Angle",FALSE,"Sunday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.37480164,-80.11519623
"7378","Rear-end",FALSE,"Monday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.44380188,-79.92050171
"7379","Angle",FALSE,"Thursday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.44660187,-79.89360046
"7380","Rear-end",FALSE,"Sunday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.45069885,-79.92710114
"7381","Sideswipe (same dir.)",FALSE,"Saturday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.40539932,-79.90699768
"7382","Hit fixed object",FALSE,"Sunday",8,FALSE,FALSE,TRUE,FALSE,"No adverse conditions",30,40.29520035,-79.84329987
"7383","Sideswipe (Opposite dir.)",FALSE,"Monday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.45389938,-79.97989655
"7384","Rear-end",FALSE,"Friday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",45,40.64899826,-80.09670258
"7385","Angle",FALSE,"Saturday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.24089813,-79.86009979
"7386","Rear-end",FALSE,"Monday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.44869995,-80.02570343
"7387","Angle",FALSE,"Tuesday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.40069962,-80.06400299
"7388","Angle",FALSE,"Friday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.63349915,-80.0039978
"7389","Rear-end",FALSE,"Friday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",45,40.51869965,-80.26699829
"7390","Hit fixed object",FALSE,"Saturday",8,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",25,40.63470078,-79.9312973
"7391","Angle",FALSE,"Wednesday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.34629822,-79.9733963
"7392","Angle",FALSE,"Friday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.42210007,-80.04660034
"7393","Non collision",FALSE,"Monday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.3064003,-79.93520355
"7394","Sideswipe (same dir.)",FALSE,"Sunday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.42879868,-79.98130035
"7395","Rear-end",FALSE,"Monday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.34230042,-79.96489716
"7396","Hit fixed object",FALSE,"Monday",8,FALSE,TRUE,FALSE,FALSE,"No adverse conditions",25,40.33990097,-79.854599
"7397","Rear-end",FALSE,"Sunday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.35219955,-79.84980011
"7398","Rear-end",FALSE,"Monday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",30,40.3166008,-79.89800262
"7399","Rear-end",FALSE,"Sunday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.4219017,-79.88549805
"7400","Hit fixed object",FALSE,"Monday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.50159836,-80.07530212
"7401","Non collision",FALSE,"Monday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",30,40.4620018,-79.84100342
"7402","Angle",FALSE,"Thursday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.45640182,-80.04910278
"7403","Angle",FALSE,"Monday",8,FALSE,FALSE,FALSE,FALSE,"Rain",35,40.41550064,-80.0298996
"7404","Hit fixed object",FALSE,"Monday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.55599976,-79.95819855
"7405","Angle",FALSE,"Monday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.44309998,-79.99739838
"7406","Angle",FALSE,"Sunday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.50569916,-80.14720154
"7407","Rear-end",FALSE,"Monday",8,FALSE,FALSE,FALSE,FALSE,"Rain",55,40.45750046,-79.91750336
"7408","Hit fixed object",FALSE,"Monday",8,FALSE,FALSE,FALSE,FALSE,"Rain",25,40.43709946,-80.03990173
"7409","Sideswipe (same dir.)",FALSE,"Saturday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.45209885,-80.00789642
"7410","Non collision",FALSE,"Thursday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.45610046,-80.16230011
"7411","Hit fixed object",FALSE,"Saturday",7,FALSE,TRUE,FALSE,FALSE,"No adverse conditions",30,40.37070084,-80.22299957
"7412","Angle",FALSE,"Monday",8,FALSE,FALSE,FALSE,FALSE,"Rain",25,40.39410019,-79.90280151
"7413","Angle",FALSE,"Monday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",30,40.35649872,-80.06520081
"7414","Angle",FALSE,"Monday",8,FALSE,FALSE,FALSE,FALSE,"Rain",40,40.3390007,-80.06569672
"7415","Non collision",FALSE,"Monday",8,FALSE,FALSE,FALSE,FALSE,"Rain",35,40.48529816,-80.0094986
"7416","Sideswipe (same dir.)",FALSE,"Monday",8,FALSE,FALSE,FALSE,FALSE,"Rain",35,40.49309921,-79.7621994
"7417","Angle",FALSE,"Monday",8,FALSE,FALSE,FALSE,FALSE,"Rain",25,40.45410156,-79.99680328
"7418","Angle",FALSE,"Monday",8,TRUE,FALSE,FALSE,FALSE,"No adverse conditions",45,40.44889832,-80.0007019
"7419","Hit fixed object",FALSE,"Monday",8,FALSE,FALSE,FALSE,FALSE,"Rain",25,40.43349838,-79.94680023
"7420","Hit fixed object",FALSE,"Tuesday",8,FALSE,FALSE,FALSE,FALSE,"Rain",35,40.36259842,-80.08180237
"7421","Non collision",FALSE,"Tuesday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",65,40.60789871,-79.94419861
"7422","Angle",FALSE,"Monday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.39220047,-80.01319885
"7423","Sideswipe (same dir.)",TRUE,"Thursday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.43870163,-79.75430298
"7424","Rear-end",FALSE,"Tuesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.46620178,-79.95220184
"7425","Sideswipe (same dir.)",FALSE,"Monday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.35720062,-79.83280182
"7426","Rear-end",FALSE,"Thursday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.63339996,-80.05950165
"7427","Angle",FALSE,"Tuesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.66719818,-80.10209656
"7428","Hit fixed object",FALSE,"Monday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.42480087,-79.88800049
"7429","Hit fixed object",FALSE,"Monday",8,FALSE,FALSE,FALSE,TRUE,"Rain",45,40.27429962,-79.895401
"7430","Angle",FALSE,"Tuesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.44070053,-80.01869965
"7431","Angle",FALSE,"Tuesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.46549988,-79.82499695
"7432","Angle",FALSE,"Sunday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.49160004,-80.061203
"7433","Hit fixed object",FALSE,"Monday",8,FALSE,FALSE,FALSE,TRUE,"Rain",25,40.54439926,-79.96269989
"7434","Angle",FALSE,"Friday",6,FALSE,FALSE,FALSE,TRUE,"Rain",55,40.42869949,-79.94589996
"7435","Rear-end",FALSE,"Tuesday",6,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.43069839,-79.87329865
"7436","Rear-end",FALSE,"Thursday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.44100189,-80.18569946
"7437","Rear-end",FALSE,"Friday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.44029999,-79.85990143
"7438","Rear-end",FALSE,"Thursday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.42499924,-80.11849976
"7439","Rear-end",FALSE,"Saturday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.42900085,-79.95610046
"7440","Hit fixed object",FALSE,"Monday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.43370056,-79.96330261
"7441","Rear-end",FALSE,"Wednesday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.42559814,-79.90619659
"7442","Rear-end",FALSE,"Wednesday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.42549896,-79.90619659
"7443","Hit fixed object",TRUE,"Thursday",7,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",55,40.44049835,-79.83280182
"7444","Rear-end",FALSE,"Thursday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.46179962,-79.99980164
"7445","Rear-end",FALSE,"Friday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.42029953,-80.03700256
"7446","Rear-end",FALSE,"Friday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.41999817,-80.05069733
"7447","Rear-end",FALSE,"Friday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.42070007,-80.09329987
"7448","Rear-end",FALSE,"Saturday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.43479919,-79.99729919
"7449","Hit fixed object",FALSE,"Monday",8,FALSE,FALSE,FALSE,TRUE,"Rain",55,40.41999817,-80.03469849
"7450","Hit fixed object",FALSE,"Sunday",8,FALSE,TRUE,FALSE,FALSE,"No adverse conditions",55,40.49140167,-79.87550354
"7451","Angle",FALSE,"Tuesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.48289871,-80.03649902
"7452","Rear-end",FALSE,"Tuesday",8,FALSE,TRUE,FALSE,TRUE,"No adverse conditions",35,40.37549973,-79.79679871
"7453","Rear-end",FALSE,"Monday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",45,40.5318985,-80.17459869
"7454","Angle",FALSE,"Tuesday",8,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",35,40.52690125,-79.87210083
"7455","Hit fixed object",FALSE,"Tuesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.41429901,-80.04499817
"7456","Hit fixed object",FALSE,"Monday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.55390167,-80.09799957
"7457","Angle",FALSE,"Monday",8,FALSE,FALSE,FALSE,FALSE,"Rain",30,40.52959824,-79.96569824
"7458","Angle",FALSE,"Tuesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.41139984,-79.99040222
"7459","Non collision",FALSE,"Tuesday",8,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",25,40.66410065,-80.04720306
"7460","Sideswipe (same dir.)",FALSE,"Tuesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.45759964,-79.9980011
"7461","Angle",FALSE,"Tuesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.42869949,-79.98860168
"7462","Rear-end",FALSE,"Monday",8,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",40,40.53310013,-79.95899963
"7463","Hit fixed object",FALSE,"Tuesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.40729904,-80.03359985
"7464","Hit fixed object",FALSE,"Tuesday",8,FALSE,TRUE,FALSE,FALSE,"No adverse conditions",25,40.45859909,-79.90209961
"7465","Rear-end",FALSE,"Tuesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.42919922,-79.9992981
"7466","Angle",FALSE,"Tuesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.44409943,-80.02809906
"7467","Sideswipe (same dir.)",FALSE,"Tuesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.45640182,-79.94020081
"7468","Rear-end",FALSE,"Tuesday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.42430115,-80.03070068
"7469","Hit fixed object",FALSE,"Tuesday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.43099976,-80.1371994
"7470","Rear-end",FALSE,"Wednesday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.41239929,-80.07820129
"7471","Rear-end",FALSE,"Wednesday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.42179871,-80.03089905
"7472","Rear-end",FALSE,"Tuesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.52550125,-79.84059906
"7473","Rear-end",FALSE,"Wednesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.4396019,-80.03520203
"7474","Angle",FALSE,"Wednesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.48339844,-80.04109955
"7475","Hit fixed object",FALSE,"Sunday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.62229919,-80.00029755
"7476","Angle",FALSE,"Wednesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.46269989,-79.90570068
"7477","Angle",FALSE,"Wednesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.45449829,-79.92169952
"7478","Rear-end",FALSE,"Tuesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.5719986,-80.01399994
"7479","Sideswipe (same dir.)",FALSE,"Wednesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.46469879,-79.94080353
"7480","Angle",FALSE,"Wednesday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.54639816,-80.02929688
"7481","Hit pedestrian",FALSE,"Wednesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.34189987,-79.84130096
"7482","Angle",FALSE,"Tuesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.59379959,-80.01300049
"7483","Angle",FALSE,"Tuesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.4007988,-80.03179932
"7484","Rear-end",FALSE,"Wednesday",8,FALSE,TRUE,FALSE,FALSE,"No adverse conditions",40,40.35620117,-79.98010254
"7485","Hit fixed object",FALSE,"Wednesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.44599915,-79.84459686
"7486","Angle",FALSE,"Wednesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.33190155,-79.84429932
"7487","Hit fixed object",FALSE,"Sunday",6,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",55,40.53480148,-80.07489777
"7488","Hit fixed object",FALSE,"Tuesday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.42979813,-80.02850342
"7489","Rear-end",FALSE,"Friday",7,FALSE,TRUE,FALSE,FALSE,"No adverse conditions",55,40.42639923,-80.03089905
"7490","Rear-end",FALSE,"Monday",7,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",55,40.42620087,-80.12599945
"7491","Rear-end",FALSE,"Tuesday",7,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",55,40.41230011,-80.07790375
"7492","Rear-end",FALSE,"Sunday",8,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",55,40.41989899,-80.03440094
"7493","Hit fixed object",FALSE,"Monday",8,FALSE,FALSE,FALSE,TRUE,"Rain",55,40.51979828,-80.06040192
"7494","Rear-end",FALSE,"Tuesday",8,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",40,40.48270035,-79.72129822
"7495","Rear-end",FALSE,"Tuesday",8,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",55,40.42490005,-80.11430359
"7496","Hit fixed object",FALSE,"Sunday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.53549957,-79.96150208
"7497","Sideswipe (same dir.)",FALSE,"Wednesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.45740128,-79.93689728
"7498","Sideswipe (Opposite dir.)",FALSE,"Wednesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",15,40.42279816,-79.99549866
"7499","Head-on",FALSE,"Wednesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.3423996,-79.97480011
"7500","Hit fixed object",FALSE,"Wednesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.45130157,-79.88999939
"7501","Rear-end",FALSE,"Wednesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.41659927,-80.0667038
"7502","Hit fixed object",FALSE,"Thursday",7,FALSE,TRUE,FALSE,FALSE,"No adverse conditions",40,40.2942009,-79.83190155
"7503","Non collision",TRUE,"Sunday",8,FALSE,TRUE,FALSE,TRUE,"No adverse conditions",25,40.44869995,-80.16590118
"7504","Hit fixed object",FALSE,"Wednesday",8,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",55,40.45859909,-80.18910217
"7505","Rear-end",FALSE,"Wednesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.63150024,-79.94080353
"7506","Angle",FALSE,"Wednesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.44520187,-79.93029785
"7507","Non collision",FALSE,"Wednesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.52429962,-79.98870087
"7508","Sideswipe (same dir.)",FALSE,"Wednesday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.43899918,-79.76100159
"7509","Angle",FALSE,"Saturday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.4367981,-79.75810242
"7510","Non collision",FALSE,"Sunday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.55519867,-79.93609619
"7511","Hit fixed object",FALSE,"Tuesday",8,FALSE,FALSE,FALSE,FALSE,"Rain",NA,40.39820099,-79.91649628
"7512","Hit fixed object",FALSE,"Thursday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.61849976,-79.72799683
"7513","Sideswipe (same dir.)",FALSE,"Thursday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.44910049,-79.9878006
"7514","Hit fixed object",FALSE,"Thursday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.35139847,-79.85050201
"7515","Angle",FALSE,"Thursday",8,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",25,40.39339828,-80.11199951
"7516","Rear-end",FALSE,"Thursday",7,FALSE,TRUE,FALSE,FALSE,"No adverse conditions",25,40.54100037,-79.78379822
"7517","Hit pedestrian",FALSE,"Thursday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.44380188,-79.92050171
"7518","Rear-end",FALSE,"Thursday",8,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",40,40.45690155,-79.75879669
"7519","Rear-end",FALSE,"Thursday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.40330124,-79.83190155
"7520","Non collision",TRUE,"Tuesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.39160156,-79.88659668
"7521","Angle",FALSE,"Thursday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.43759918,-79.98269653
"7522","Rear-end",FALSE,"Thursday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",30,40.28369904,-79.83750153
"7523","Hit fixed object",FALSE,"Thursday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",45,40.36840057,-79.81659698
"7524","Angle",FALSE,"Monday",8,FALSE,FALSE,FALSE,FALSE,"Rain",NA,40.54240036,-80.1832962
"7525","Angle",FALSE,"Thursday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.44979858,-79.92970276
"7526","Sideswipe (same dir.)",FALSE,"Thursday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.47510147,-80.03510284
"7527","Angle",FALSE,"Thursday",8,FALSE,FALSE,TRUE,FALSE,"No adverse conditions",25,40.46070099,-79.93240356
"7528","Rear-end",FALSE,"Tuesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.35480118,-79.95629883
"7529","Head-on",FALSE,"Friday",8,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",25,40.47679901,-80.00679779
"7530","Rear-end",FALSE,"Friday",8,FALSE,TRUE,FALSE,FALSE,"No adverse conditions",25,40.46459961,-79.93389893
"7531","Hit fixed object",FALSE,"Friday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.43999863,-79.83390045
"7532","Rear-end",FALSE,"Thursday",6,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.42660141,-79.91750336
"7533","Hit fixed object",FALSE,"Wednesday",7,FALSE,TRUE,FALSE,FALSE,"No adverse conditions",55,40.44010162,-80.0094986
"7534","Rear-end",FALSE,"Sunday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.42979813,-79.88469696
"7535","Sideswipe (same dir.)",FALSE,"Tuesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.51720047,-80.12840271
"7536","Non collision",FALSE,"Sunday",7,FALSE,FALSE,FALSE,FALSE,"Unkown",25,40.35580063,-80.10549927
"7537","Angle",FALSE,"Thursday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.43889999,-79.76480103
"7538","Rear-end",FALSE,"Friday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.39670181,-79.97869873
"7539","Hit fixed object",FALSE,"Friday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.44829941,-80.0632019
"7540","Rear-end",FALSE,"Monday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.37689972,-79.90940094
"7541","Hit fixed object",FALSE,"Friday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.41439819,-79.87670135
"7542","Hit fixed object",FALSE,"Friday",8,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",35,40.47750092,-79.9681015
"7543","Angle",FALSE,"Friday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.45460129,-79.92810059
"7544","Sideswipe (Opposite dir.)",FALSE,"Thursday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.39490128,-80.01979828
"7545","Rear-end",FALSE,"Thursday",8,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",35,40.30830002,-80.06919861
"7546","Sideswipe (same dir.)",FALSE,"Friday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.41960144,-79.92720032
"7547","Angle",FALSE,"Friday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.42269897,-79.94049835
"7548","Hit fixed object",FALSE,"Friday",8,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",25,40.41770172,-79.96640015
"7549","Rear-end",FALSE,"Tuesday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.35850143,-80.12789917
"7550","Angle",FALSE,"Thursday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",45,40.54940033,-79.83999634
"7551","Hit fixed object",FALSE,"Friday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.43629837,-79.97270203
"7552","Head-on",FALSE,"Friday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.36999893,-80.09870148
"7553","Rear-end",FALSE,"Friday",7,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.51549911,-80.01029968
"7554","Rear-end",FALSE,"Friday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.34960175,-79.88580322
"7555","Angle",FALSE,"Friday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.42409897,-80.04340363
"7556","Angle",FALSE,"Thursday",8,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.3871994,-80.05480194
